index,comments,score
4,才买半个多月就降价 还不给补差价,1
4,是在使用电池有点发烫,1
4,刚回来打开看看没有用就不给退,1
4,刚买就降价还不给申请价格保护,1
5,新机买了还没怎么用，就发烧的不行。,1
5,刚买几天就降价600， 不给保价，,1
5,刚买没两天就降价了   刚买没两天就降价了 刚买没两天就降价了  慎买吧,1
5,连接耳机有问题，0音量了还是有声音,1
5,不到一个月降价七百多？？苹果真会玩,1
5,活动买的，便宜果然还是有瑕疵,1
5,刚买完发现降价了400 我哭了,1
5,像辣鸡一样的品控也往外发,1
5,充电器漏电，耗电也比较快,1
5,刚买了三天就降价了，是不是有点过分了,1
6,物流包装磕磕碰碰，手机会有点卡,1
6,前面买完后面减价多花340,1
6,屏幕一直闪，客服不管慎入吧,1
6,信号不好，包装也不太好,1
6,降价很快，之前6000多，现在降了小1000块钱。,1
6,买完就降价了七百多，没得意思，还不补差价,1
6,刚买完就降了800块，不到一周。,1
6,刚买不到一个月就降价,1
6,为什么里面有别的id 记录？,1
6,刚买回来手机就降价了,1
7,冬天玩可以当暖宝宝用,1
7,收到货后一直无法登陆，是二手机器？,1
7,手机买了不到半个月就降价了，降价600，谁买谁上当,1
7,买了没几天价格直接降了几百,1
7,刚买2天就降了600块 还不给保价,1
7,不好用  跟个老人机一样  死板,1
7,买亏了，比618活动多花了600块,1
7,一个月价格降几百厉害,1
7,帮人**的，不知道东西咋样，还亏了3块钱,1
7,刚刚买就降价了，还不能申请价格保护,1
8,缺件 反复催促无人处理,1
8,七天内降价的 为什么保价不成功,1
8,到手不到十天就降六百，不能保价,1
8,价保期一过买手机的第八天直接降价300,1
8,刚买回来就降价，还不给申请保价,1
8,买完就降价了  刚好卡在不能保价的时候  笑了,1
8,买完隔天就降两百 价保还不支持,1
8,感觉不像正品刚用就卡有时候app直接无响应了。,1
8,买来第二天降价，不退差价,1
8,一买就降价，还不能申请价保,1
9,买了几天就降价，还不能保价,1
9,还原时间比购买时间早一个月,1
9,七天保价，过了一小时就降价,1
9,刚买了就优惠便宜600多，我亏了600多,1
9,买回来没有充电器头。还不给退货,1
9,哎，一言难尽了。你们懂得，,1
9,半个月降价600元，实在接受不了,1
9,手机用起来好卡，动不动就死机，服了，,1
9,才买了20多天，又降了200多块钱下去,1
9,屏幕感觉不是原装的 送到实体店看看去了,1
10,卡的要命，不要买，实体店买吧,1
10,手机自身有质量问题，店家服务态度很好,1
10,两个月不到、卡顿的不行,1
10,视频通话模湖不清。能不能换货不,1
10,才买没几天就降价这么多,1
10,手机有划痕好几处擦不掉,1
10,刚买几天，就便宜600，***,1
10,居然还要我额外买充电器,1
10,618期间买的第三天就降价了，还不支持价保&hellip;&hellip;,1
10,买了三天价格降了，不退差价,1
11,收到之后发现降价好郁闷,1
11,买完不到一周就降价，还不让保价，可笑,1
11,买了没多久就降价了，一次冤大头的购物,1
11,买了就搞活动，价格相差太多,1
11,不要买苹果手机，信号不好刚买几天价格又降400,1
11,收货两天降价400还不能保价？真厉害！,1
11,才买就降价两百，还不能保价,1
11,手机品控有问题，不应该退货吗？,1
11,降价了，不让我价保，**,1
11,**苹果13草，打游戏一直卡麦,1
12,用了几天就出现断触问题,1
12,本来购买生日礼物，手机有一点掉漆，一次不愉快购物,1
12,才十元降六百，保价也不提醒，,1
12,黑京东,1
12,才用不到一个月就关机键失灵,1
12,5月19日买的，保价到29日，转身6月1日降价1000,1
12,买完就降价，没有价保618的么？痛心疾首,1
12,价保服务令人无法理解,1
12,全黑时有几跳白色线条，感觉屏幕有问题,1
12,买完就掉价，现在优惠1000多,1
13,苹果最日起没冲电器耳机,1
13,新机器后盖上就有划痕，懒得折腾了,1
13,刚买两天就就便宜了 不靠谱不靠谱,1
13,10天就降价八百，让我怎么给好评,1
13,买了3天降价600，还不能价保,1
13,外形外观：出厂自带划痕，客服完全不处理,1
13,买完降价，还没有价保，全是套路,1
13,真的好烫，不知道是什么原因,1
13,手机没问题 ，买完几天就降价 买贵了几百块,1
13,差一天也不给价保，不人性化！,1
14,莫名其妙声音就变高了，不好用,1
14,买了准降价  服了服了,1
14,什么呀刚买了就降价，京东上也学会这了，,1
14,哪都挺好，我这刚买8天你就降价就过分了！,1
14,价格调的真快，一周降500还不报价，血亏,1
14,"才没买几天就降价500,不给补差价，糟心",1
14,买完第八天降价笑死我了,1
14,5499入手的，现在降价到4998都不保价。,1
14,以旧换新补贴呢，@的,1
14,买了几天降价  不舒服,1
15,买了不到一个月 降500，当时送货速度还贼慢还没货,1
15,机子质量差，只用了一天，客服不退不换,1
15,刚买四天降200还不给价宝,1
15,物流很快，服务很差，不是很满意,1
15,信号太差。但性价比还是挺好的,1
15,信号不好，不能正常使用，翻车了,1
15,没有收到京东补贴，虚假宣传,1
15,周六买的，两天后一看又便宜400，还无法申请保价,1
15,大家不要买红色的  红色的不值钱,1
15,刚买不到半个月月就降价五百多&hellip;&hellip;服了,1
16,刚买几天就降价100牛的。没有保价？,1
16,重来没听说过会卡点苹果手机,1
16,实付款与标价不符   提示返现返现不了,1
16,手机刚用了一周，发烫严重&hellip;&hellip;,1
16,抢完了就降价真的会玩！,1
16,随机抢购 有货看人下饭,1
16,买完九天就看见降了八百，客服说价保七天，呵呵,1
16,前天刚买的今天就降了500,1
16,感觉不好用玩游戏屏膜好自动滑动似的,1
16,太扯了，不退差价，只有7天保价,1
17,刚买回来打开所有的软件都下载不了，一直转圈圈,1
17,已经被别人激活过了，不是全新机,1
17,买完就降了300还不给退差价，大家慎买吧,1
17,买完就立降600，真是个老六,1
17,有套装不说，浪费我钱买充电头！,1
17,客服态度不好，要的发票也没给，差价不小,1
17,怎么不带充电器的头，服了,1
17,用了一个月充电就只能充到80%了,1
17,好不好不好说，反正我买了绿色两个月没就掉漆了,1
17,买完又降价了，还不支持价保，坑,1
18,刚到手！一拆就是包装损毁   叫我怎么送人,1
18,买了半个月?降价了谢谢你,1
18,本来买粉红，结果是白色，我要投诉！！！,1
18,包装盒里面填充物毛也没有，苹果手机这么不值钱了吗,1
18,居然降价了 想买的还是等等吧,1
18,第一天买到手，第二天就降价，还不给保价！,1
18,不好，降价也快，手机通话过程中还发烫,1
18,19号买的后面就降价600还不给价保，心累了,1
18,未满足顾客需求，未几时回复顾客信息,1
18,玩游戏会卡 找客服没人回答,1
19,手机卡，服务也不好，,1
19,手机卡，服务也不好，,1
19,通话时候经常会出现声音模糊,1
19,没送充电插头十分不满意,1
19,刚买就降价，还不支持价保，扎心,1
19,买手机送的云南联通权益卡，被坑了50多块,1
19,屏幕有问题  给客服提交了  没有处理,1
19,才买没有几天呢 就降价了,1
19,买了不到半个月就降价了两百多  不舒服,1
19,时间长，都买了16天才到货。,1
20,刚买半个月就降价200，也不退差额,1
20,屏幕有点小擦痕，快递不给开箱验货。,1
20,买白色居然不给我下单,1
20,看了半月刚买就降价，心里堵得慌,1
20,不是在充电，就是在充电的路上,1
20,买完之后就有优惠券，领不到优惠券就不给保价,1
20,辣鸡，这辈子不会再用苹果手机,1
20,配套不全 没有充电器和耳机,1
20,我刚买个手机 没有几天掉价300 真服了,1
20,刚收到货降价了不给补差价,1
21,手机还行，刚买几天就降价，玩个嘚儿,1
21,晕死，刚买两天就降400块钱,1
21,才买了两天，居然就降了400多,1
21,双十一不保价，**呐,1
21,东西放哪里了？怎么电话也不联系？,1
21,没有充电器，客服不给解决,1
21,几千块钱的手机外包装被摔过  感觉换机有点麻烦,1
21,可能是运气不好，感觉用了个二手机，小卡。,1
21,配送磨磨唧唧，干等好几天,1
21,买了几天掉价300，价保还没有。,1
22,5月22号收到货，30号降价接近800,1
22,买回来没一个月就会出现卡死,1
22,打着打着屏幕卡主失灵咋回事,1
22,快递盒里连个气泡垫都没有。手机品控不行 边框能塞纸,1
22,才几天的时间掉价了400元，京东能好好做个人吗？,1
22,1 日购买10日降价几百元，不保价,1
22,保价七天，过了一个小时就降价,1
22,刚用几天就降价，保个锤子,1
22,服务不咋地，客服可能是比较忙吧，找不到人,1
22,买了半个月直接降六百\n服了,1
23,不保价，才买个礼拜就掉价！不说了,1
23,保价，为什么不行，我们一起买的，都有人保价成功了的,1
23,信号比几百块红米都不如，,1
23,手机不错就是刚买好就便宜800还不能保价,1
23,差一天买就便宜400还不给价保 都是套路,1
23,一个月都没有就降价了，亏死,1
23,买完就降价，申请差价还套路一大堆！也是服了,1
23,买的时候6199，现在5448真牛啊京东,1
23,地址配送错送过来还要邮费,1
23,刚买了几天就降价，烦死了。。。。。。。。。。。。。,1
24,刚买完就降价，还不能申请价格保护,1
24,买完就降价，无耻的只有七天保价期,1
24,买完就降价，说好的和双十一同价呢,1
24,愿装充电线充不了电。让我怀疑手机坏了,1
24,已更换新线，服务非常好。。,1
24,无法完成注册，请问一下怎么回事,1
24,618买的比同事贵了好多。同事买才5400。,1
24,买完就降价五百，咱也不知道整这个价保啥用,1
24,一直不明确延时发货原因,1
24,同天买两台差150没人解释为什么,1
25,妈的买了一个月不到，就直接降价一千块，然后也不给补差价，,1
25,才买一周多就降了几大百！伤不起啊！,1
25,就一个破塑料袋包着这还京东呢？,1
25,刚买几天降～价～几～百，还不能保～价。,1
25,今天才看清楚 我买的午夜色！结果给我发的蓝色！,1
25,就和某多1-2元包邮的那样，不推荐,1
25,刚买的13过了14天就降价750元。。呵呵了,1
25,才买半个月就降价500,1
25,有屏幕失灵的问题 去了旗舰店也没查出来个所以然,1
25,左右上下滑屏有明显卡顿,1
26,粉色挺治愈 但真不保值。买没多久就不同价,1
26,买完几天就降价。也不退差价,1
26,第八天降价600，不让价保，辣鸡,1
26,刚买完没多久就降价了？？我服了,1
26,不知道咋回事了。 卡的不行。,1
26,几千块买的全是脏的跟用过一样，,1
26,下载了一个和平精英就自动重启啦，我这是踩到雷啦？,1
26,买了没几天就将了六百，这是什么东西啊,1
26,第一次买苹果手机，不好的购物体验,1
26,快充套装一个星期也不发。还京东 呸,1
27,10.29买的不保价双十一，真的是可以,1
27,这是火龙吧，充个电都发烫,1
27,买完就降价，客服不管保价！态度蛮横！,1
27,买完立马降价，还不给价格保护，捆绑欺诈消费者,1
27,才买几天啊？？？双十一便宜500。。。。。。,1
27,"气死我了,送那么久没到",1
27,买完就降价1000？？？还说我秒杀商品。呵呵呵  笑了,1
27,9天降100，还不给退差价,1
27,其他特色：商家的手段很有特色！！！,1
27,像素还没我旧手机好，体验感一般,1
28,"一样的256，昨天6298，今天6199,你们可真行！",1
28,第一拨被*** 双11购买省600元***,1
28,刚买完就降价300还不给价保,1
28,刚买就降价，还不能报价,1
28,天猫旗舰店降价六百，建议去天猫,1
28,才买到手一个多星期就降价了，拍视频发烫,1
28,一个本地仓买的时候第二天送到 结果\n硬是等了一个星期,1
28,降价太猛，忘了退货！,1
28,手机发热，充电都能烫手,1
28,降价700元不让价保，牛的。还是你们会玩,1
29,***。 买完二天就出***了,1
29,才买了半个月就降价400元，还保价,1
29,刚买几天就降价了，不靠谱。,1
29,破手机。买回来面容用不了。还不让退,1
29,买了不到一周 降价了,1
29,手机通话中时不时电流嘈杂声,1
29,买了就降价，还不能保价，,1
29,手机信号不好，经常断网。,1
29,买完就降价，价保就7天,1
29,买完没几天降了300，还不给补差价,1
30,买了10天降了500块钱 不退差价 京东自营 从此绕道了,1
30,优惠了不给退差价，真的lj,1
30,非常不满意京东物流以及爱回收。,1
30,买回来了手机无服务，没无线用不了。,1
30,才十天就降价500～真是亏哟！,1
30,东西没收到就点送达！,1
30,刚买完没一会就降700。还不让保价，学什么不好学三星玩跳水。火冒三丈&hellip;&hellip;,1
30,刚买了没几天就降价了,1
30,真狗，充电器和手机皮套都没有,1
30,刚买不到一个月就降价600 保价申请还不通过,1
31,刚买一个月不到，振动坏了,1
31,蓝牙用不了，什么都连接不上,1
31,客服回复慢，问的问题要问几遍才回答,1
31,刚买完就降价，还不退差价，我要退差价,1
31,看视频屏幕好花，不清晰,1
31,1号说和双十一一个价 没想到双十一便宜100,1
31,买完2天降价700，还没办法价格保护。,1
31,7天内直降500元，而且没有价格保护。,1
31,手机明显磕碰居然不管哎、,1
31,买了5天，就又降了600，我炸了。,1
32,手残！东西很好！我贴不好,1
32,我有买了一套！期待下次贴膜,1
32,多次传输数据不成功。要求退换货了。,1
32,一起购充电头四天了还不发货,1
32,这价保就是故意设置30天后就降价的,1
32,刚买不到十天，降价近八百！还不支持价保,1
32,刚买完降价400，还不退差价，发信息也不回。,1
32,买完不到一个星期就降价500？,1
32,手机有点小磕碰换运费还得自己拿,1
32,说好的保价。降价了却以各种理由不给保价。,1
33,**商家一直不开发票,1
33,一点也不好啥也不送头头，不送我拿啥充电。,1
33,一个月不到降了600遭不住,1
33,买完一个星期屏幕出问题了,1
33,买的时候不给保价，买完三天就降300？？？,1
33,刚买就降价一千，过了价保。,1
33,刚买没半个月就降100 还没发申请价保,1
33,快递等了四五天，到了就一个盒子装，手机就这么对待的,1
33,经常点击的时候会无效操作,1
33,买了几天就降价，不给保价？,1
34,机子可以，降价太快，七天过一天都不给退差价，服了,1
34,买了就降价，还不给保价,1
34,用了几天被强行退出两次   又找不到售后,1
34,这是整么回事,1
34,手机壳和手机膜都不送吗？,1
34,刚买两天就降价，还不能申请保价,1
34,机器有问题，发视频也发不过去，,1
34,物流信息更新不正确，定位不准！,1
34,已拆封是怎么回事？现在连外包装膜都没有了？,1
34,发货发的晚变价变得快,1
35,连塑封也没有，感觉像被用过,1
35,不想说了，刚买就降价，直接背刺我,1
35,包装盒上全是灰 脏兮兮的,1
35,锁屏键都快和边框齐平了，而且屏幕泛黄。,1
35,包装有破损不知道是不是正品，还是质量问题,1
35,昨天\n刚买就降价400，还不退,1
35,这包装绝了，然后就打一层泡沫,1
35,现在手机都不用配充电器了,1
35,坑我400元 退货了来回折腾时间,1
35,收到的盒子就是这样 懒得换,1
36,买了不到十天就降价了几百块,1
36,摄像头里有灰 购物体验糟糕,1
36,请再接再厉哦就非常讽刺,1
36,昨天刚到的手机今天掉了1000块钱 真行京东,1
36,后来补差了差价可以,1
36,666买完几天马上降价，神操作。,1
36,这个信号真的差，两天两次突然没有信号！,1
36,才买不到一个月降价五百多呵,1
36,手机开扬声器打电话就断断续续的！,1
36,手机切换app时有卡顿，电池电量不抗用,1
37,一买完过了保价期就直降价600??&zwj;????,1
37,什么都没有送还不如店里买的好,1
37,快递慢的要死，催一下动一下,1
37,买完就降价，还不能申请价格保护,1
37,刚买不久就降价六百妥妥韭菜,1
37,买了一个星期就降价，还无法价保,1
37,买不到一个月就掉价了，又不给保价,1
37,买了没几天就降价 等发现的时候已经超过7天 无法申请,1
37,买完3天就降了500，还不给保价，套路满满！,1
37,给线不给快充头，现在都没法充电呢,1
38,买了才一天。降了700\n我服了,1
38,您没有填写内容，默认好评,1
38,您没有填写内容，默认好评,1
38,设备有问题，经过多次还原两次才处理好。,1
38,莫名其妙的卡死机，翻车了,1
38,充电口掉漆一块，品控呢？,1
38,1.没买两天降价300；\n2.快递直接放丰巢，电话也不打。,1
38,京东不给价保  买东西时候都注意了,1
38,拿到货的时候是这样的，外面包装都是坏的,1
38,经常打电话对面说我没声音,1
39,1号收货11号差价300我q**d客服跟我说七天保价？,1
39,投送和蓝牙不能正常使用！,1
39,返检还没收到，就显示订单完成，完成了什么？,1
39,刚买了10天就降价500元，不给退差价心里不舒服。,1
39,手机就是有问题的机子点入APP黑屏。,1
39,懂得都懂，不需要多解释了,1
39,苹果手机 一代不如一代  苹果4是巅峰。。。明白了吧,1
39,客服差劲?，换货倒是可以,1
39,这么不保价，才几天就降300，上当,1
39,又刮花&hellip;.春节期间不想破坏心情，下次会去官网买,1
40,买完没几天就降价啦??,1
40,付款几天才发货刚拿到货就降价,1
40,手机充不进去电。客服说话没人搭理我,1
40,又小又贵，真不如国产的便宜实在,1
40,购机需谨慎，摄像头有问题，不能人脸识别,1
40,买了一周 掉价1000 还让我说啥,1
40,10月28日购买，11月24日，在配送站，自己找寻,1
40,用了没多久手机就坏了,1
40,手机像素差的不是一般,1
40,没有收到货，怎么就要评价了,1
41,买完3天，降价400，说好的双十一一个价呢？,1
41,打电话有次，呲呲的声音,1
41,我要退差价，没有任何理由,1
41,说好的优惠300没有优惠,1
41,买2天就掉价。不给保价,1
41,拍照放大一点就会模糊  。。。。,1
41,不带充电头，我是应该关机吗,1
41,买了不到半个月就降价了，没补差价,1
41,11月1日下单比11月11日还贵100元&hellip;&hellip;,1
41,玩游戏闪退频繁，经常卡死！,1
42,竟然不给送京豆。亏了！,1
42,外观边框有明显掉漆，怀疑是官换机。,1
42,上午到货，晚上才发现摄像头里面有个灰尘,1
42,充电口要摇一下才可以充电,1
42,第一次买苹果就激活不了，服务又慢,1
42,刚买几天就降价，我只能能笑笑了。,1
42,买完两个小时以后直接便宜300,1
42,登录不上原来的账号，下载不了软件,1
42,到货手机边框就有坑。,1
42,刚买几天现在少几百块了,1
43,说好的午夜色，寄了个蓝色。,1
43,打游戏老是闪退，不理解,1
43,不愉快的一次购物，价格不一。,1
43,收到快递包装已经被拆破损，这就是为什么3天才能收到货的原因,1
43,付款十天到货 到货没几天就降价??,1
43,买了2天就整了个300*** 我吐了,1
43,客服装死用自动回复打发人,1
43,买了两天就降价，还不能保价,1
43,19号买的到现在才过了十几天就少了六百多,1
43,买了10来天就降价，还不给保障了,1
44,在哪买手机逗比这个iPhone服务态度好。,1
44,购买时请注意，没充电头的，没耳机,1
44,不到两周降价了，真开心,1
44,收到货是被拆开包装得，我也是服了,1
44,刚买10天降价500可真有你的,1
44,没有充电器需要单独买,1
44,垃圾,1
44,刚买就降价 不是正品吧,1
44,为什么我不能开增值税发票？,1
44,买了才几天 就降了四五百 还不给报价,1
45,买回来两天降价一千还没有差价补,1
45,希望能退回差价,1
45,手机太差劲，售后也不行，别人打电话打不进来，微信语音也不提示，手机有问题也不给换，凭什么？以后再不买苹果，更新了最新系统，也没用，谁买谁后悔,1
45,质量问题，售后也很拖沓,1
45,8天降价100，还不保价，好开心,1
45,买完双十一就降500，我巧丽哇。,1
45,好烂的包装，盒子中间都是空的，物流收到了，手机包装还是脏的,1
45,话筒有问题听不见，滋滋滋的,1
45,手机充电，发热。这苹果通病,1
45,没买几天降价太多，接受不了,1
46,没给我音乐的4个月会员！,1
46,不要买我的买了一个月不到屏幕就失灵了,1
46,买完就降价，我也是服了！,1
46,手机卡顿，更换售后服务不好,1
46,您没有填写内容，默认好评,1
46,用不到2个月黑屏了。找不到售后,1
46,支持华为，华为就是好用。,1
46,买了才几天就降了400，不爽,1
46,换了两次前置摄像头还是有灰。,1
46,保价一过就降价600，好营销,1
47,有点瑕疵，不知道是不是假的,1
47,出现问题，正在申请换货,1
47,质量没的说，但饥饿营销！刚买就降好几百，还没有保价！,1
47,才买了一周，结果降价了，四千七就能买，过分了,1
47,包装简陋，泡沫都没有啥玩意啊,1
47,能上网就有时电话突然打不通,1
47,还是华为好用 没有丝滑的感觉,1
47,现在京东也不联系就放快递柜了,1
47,我心态都崩了 ，十几天才送到的,1
47,只想呵呵，京东也是不行,1
48,我吐了 刚买第三天降价,1
48,刚买完没几天就降价，还不能保价，这波操作真是666！,1
48,京东就是一条喂不熟的?,1
48,直接卡死怎么都动不了,1
48,屏幕弯曲，请帮忙联系售后,1
48,不保值，刚买两周又降价了,1
48,充电头都没有，快充套餐还不是原装头，笑了,1
48,拿到货第二天就出现***，价保完全没用，可笑,1
48,声音又小，买几天就掉价了。,1
48,买的时候一套说法，买完一套说法,1
49,5399买的，才两天就降600！还不保价?,1
49,没有什么好的，刚买几天降价三百。,1
49,我买的假的吗？是不是来个黑屏，是不是自动关机。还有一次打不开所有软件。本来不想来烦的，就刚才打开网页（包括京东APP）就黑屏。,1
49,早买了一个月  被割了700（落泪）,1
49,拒绝七天保价，以前都是一个月的,1
49,拒绝薅羊毛,1
49,手机是不错，但买了就降价还不退钱，淦,1
49,没按预计时间到达，打电话不接也不回，,1
49,客服根本不处理，刚买了7天就降价了,1
49,有时候会莫名其妙的屏幕失灵,1
50,没买多久就降价300，不爽,1
50,巨倒霉，买了就降价，刚好过了价保期,1
50,来电的时候有时候是没有铃声的，有问题！,1
50,双卡？我只看到了一个卡槽,1
50,不建议买，有价保也不给报销，客服会以各种理由推脱,1
50,第一天刚买，第二天降价1000，找客服还不及时处理,1
50,刚买15天降价400，还不能保价,1
50,真不错买了直接降价700?????还不让价保,1
50,买贵了 和双十一没差几天,1
50,用了没好久左上角模糊不清,1
51,买过两天降1000，想问客服是不是都是机器人，6,1
51,居然给我放快递柜了，服气了,1
51,体验感真是太差了，想买带充电头的套餐，因为之前单独买的充电头，但是退货后账号又不能购买，我朋友帮我买，开始还能提交，等京东打完电话，就显示产品没有了，好几个账号都是，真是服气了，太过分了，还美名其曰没有了，没有了，还宣传，之前觉得京东挺好的，我也没觉得开始的时候买贵了，但是想着套餐能便宜100块，就退换一下，反正刚收到，没拆开，但是被客服和京东这么一搞，真的太#了?,1
51,充电充不进去新机从不进去电,1
51,盒子不知道从哪个角落捡来的，脏的不行,1
51,买回来就降价几十！你京东会玩！,1
51,刚买9天 直降1000 狗都不用京东,1
51,缺少快充头。迟迟不给补发,1
51,收到的机子封条一边是被切开的,1
51,用了20天，电池电量就开始掉了,1
52,有些地方看起来有刮痕。,1
52,上化时候老是弄不上去,1
52,没买几天就降价了好几百,1
52,买了还不能退，什么京东，京东**,1
52,朋友用的，还是觉得一般,1
52,618，千元券，收到的是官换机（序列号N开头）,1
52,对不起，是我愚昧了，从12开始，序列号都是随机产生哈哈哈的。,1
52,才买几天就降价了，不给补差价,1
52,用不到一个月手机会黑屏一闪一闪,1
52,大家购买需要看一下价保，刚买几天就降价了,1
53,吐了，刚买就降价400多，价保都申请不了,1
53,手机壳钢化膜也没有真次,1
53,买了一个月就降价五百块，糟心,1
53,屏幕里面有灰，摄像头也有一粒。麻了,1
53,到货那天就降价，还没有价保,1
53,刚买几天微信有时候点不开，还得关机重启,1
53,买完就降价**就是**,1
53,刚买完八天就降价一百啊,1
53,买了一周京东就有活动。可以减好几百，,1
53,买了不到2月坏啦2次。什么鬼嘛,1
54,收到货后第二天降价，无法保价，诸位慎重,1
54,价格没优势不说，几天降200还不给保价。京东路走窄了。,1
54,总以为在京东买东西很放心 这次我体验到了,1
54,价格比其他的地方卖的贵,1
54,收货后送的东西都没收到,1
54,买来一个月音频就坏了,1
54,保价**，就是一句空话,1
54,大家千万不要买，买了之后就降价,1
54,刚买三四天就降价了，便宜1000多,1
54,没满7天降价还不给保价。,1
55,商品买了半个月不到就降价了300!,1
55,以后还是到官网买。其他没有保障,1
55,手机到了充电头还要等几天,1
55,没过几天就降价了，失望还没有jia***,1
55,买了不到一个月，降价300了,1
55,没有十天降价500，跟客服沟通，就是敷衍，给一星都多了,1
55,注意！！！赠送服务有AC不能退差价！！！,1
55,包装好下给人拆过一样，好差，没有安全感,1
55,是二手一样下载东西，下载不了，点好几次下载的了,1
55,后面客服完美解决了?,1
56,什么时候退我钱啊，你们都收到货了还不退,1
56,也不给退货，屏幕看着眼疼！,1
56,无线网老是连不上，显示密码错误，,1
56,包装是真的烂呀，忘了拍了，箱子都是烂的，服了吖,1
56,不到半个月天就降价了400，不靠谱的苹果,1
56,一买回来没两天就降价，这操作没谁了,1
56,客服很好，已经把差价退回,1
56,买的快充套装 充电头不发？,1
56,也就一般，不如直接去实体店买放心,1
56,建议去实体店买\n外形外观：后盖有印擦不掉,1
57,刚买完3天，降价了500，还不能保价,1
57,收到的手机有瑕疵，掉了一点漆,1
57,买来都是灰尘 现在退货也没人上门取货 什么情况呢,1
57,不能补差价，烦死了，也不价保,1
57,刚买完就降价，要求提交同款订单，但是限购一件，没有订单不能退差价,1
57,刚过七天就降价，厉害,1
57,半个月不到降价600块   真的拉胯,1
57,外包装盒有点损，手机没问题,1
57,未配送，自提的。京东配送也就这意思了！,1
57,刚买下就降价，实在是受不了,1
58,为什么寄过来的屏幕上有划痕,1
58,外包装箱子都扁了，快递是真的差,1
58,7号到手，3天降400。还不能价保,1
58,不能价保的去找京东客服要求赔付。重申 不能价保的去找京东客服要求赔付 有用。,1
58,服务不好，商品包装简陋，赃污,1
58,手机摄像头边上有一圈白色掉漆,1
58,买完就降价了100，还不能保价。,1
58,东西都没收到怎么显示待收货,1
58,其他特色：真**有特色,1
58,送搭售的充电器到现在都没有送到，已经十几天了，天天催。,1
59,信号差的一批，不知道哪里香。,1
59,买几天不到，降1000。又被京东***了,1
59,大家买时注意了，摄像头有白圈,1
59,收到手机存在污渍，封条处已经开胶,1
59,不是个玩意，遇到点事不给处理。,1
59,一个月我笑了！之前买的苹果11用了四个月才掉电！！！,1
59,态度也不好，让他给点钱他让我寄回去。那不嫌麻烦。,1
59,辣鸡京东，没有保价别人5599我就5699！,1
59,真郁闷，刚买过几天降价了，还不能保价，心情真不好,1
59,苹果手机信号一如既往的差,1
60,打王者闪退好多次了，难受,1
60,双十一同价不给保价必须一星,1
60,手机使用几分钟后会发热,1
60,刚拿到手漆的颜色都不一样，在逗我吗？绝对是官换机,1
60,用起来还是有点卡，不太理想。,1
60,优惠券300不让用。售后不退。,1
60,才买两天就降价还不给补差价,1
60,才几天就降了100，还不给价保??,1
60,没到两周便宜了快600呵呵,1
60,买完现在降价。买5399，现在才4799，哎，京东杀熟,1
61,存在软件问题，主副卡故障，售后不换货,1
61,刚过12天就降了200多，牛批。,1
61,服务一点不到位，就是在一直重复一句话也不给解决方案,1
61,没收到两天就降价了，体验感极差,1
61,还算可以吧，以后不会网上买了,1
61,包装打开过，不是新的,1
61,谁说十三香都没有信号,1
61,刚用几天，降价600你有什么想法，,1
61,天气不怎么热，直播一会就烫手自动关机了,1
